shipment_id,order_id,origem,destino,transportadora,data_envio,data_entrega,prazo_dias,custo,status
1350,1350,RJ,PR,Trans C,2024-06-14,2024-06-18,1,433.42,em trânsito
1351,1351,RS,SP,Trans A,2024-08-22,2024-08-31,6,186.25,atraso
1352,1352,GO,BA,Trans D,2024-06-12,2024-06-17,3,304.66,em trânsito
1353,1353,RJ,DF,Trans B,2024-04-23,2024-04-30,7,469.55,entregue
1354,1354,GO,SC,Trans C,2024-01-24,2024-01-28,3,168.36,cancelado
1355,1355,RJ,DF,Trans B,2024-06-10,2024-06-15,4,250.64,entregue
1356,1356,PE,MG,Trans A,2024-08-09,2024-08-12,3,277.86,entregue
1357,1357,MG,GO,Trans D,2024-03-26,2024-04-04,7,426.25,atraso
1358,1358,SP,DF,Trans C,2024-01-17,2024-01-23,5,386.28,entregue
1359,1359,RS,DF,Trans E,2024-03-24,2024-03-29,6,400.03,entregue
1360,1360,SP,BA,Trans B,2024-04-23,2024-05-02,6,81.29,atraso
1361,1361,BA,SP,Trans B,2024-03-19,2024-03-24,6,126.55,entregue
1362,1362,BA,SC,Trans B,2024-07-01,2024-07-09,5,435.72,em trânsito
1363,1363,GO,PR,Trans D,2024-08-28,2024-09-04,7,446.87,entregue
1364,1364,PE,RJ,Trans B,2024-02-14,2024-02-17,3,415.8,entregue
1365,1365,SC,SP,Trans B,2024-04-16,2024-04-17,1,448.08,entregue
1366,1366,RS,PE,Trans E,2024-01-06,2024-01-11,2,460.87,em trânsito
1367,1367,RS,MG,Trans D,2024-03-08,2024-03-13,2,100.91,atraso
1368,1368,DF,GO,Trans E,2024-06-02,2024-06-05,4,482.37,entregue
1369,1369,MG,RS,Trans B,2024-01-31,2024-02-06,5,262.77,entregue
1370,1370,PE,PR,Trans D,2024-06-21,2024-06-27,7,379.7,entregue
1371,1371,PR,SP,Trans B,2024-07-27,2024-08-07,7,393.51,atraso
1372,1372,SC,BA,Trans D,2024-04-20,2024-04-25,2,497.99,atraso
1373,1373,BA,PE,Trans C,2024-06-22,2024-06-27,6,251.58,entregue
1374,1374,PE,RJ,Trans B,2024-03-15,2024-03-17,1,461.08,cancelado
1375,1375,RJ,GO,Trans C,2024-06-24,2024-06-28,5,84.33,entregue
1376,1376,GO,RJ,Trans B,2024-03-23,2024-04-01,7,379.6,em trânsito
1377,1377,DF,RJ,Trans D,2024-06-01,2024-06-06,6,313.94,entregue
1378,1378,PR,GO,Trans A,2024-08-26,2024-08-29,3,498.63,entregue
1379,1379,PR,MG,Trans E,2024-07-10,2024-07-18,6,186.54,atraso
1380,1380,RS,DF,Trans E,2024-03-18,2024-03-25,4,135.54,cancelado
1381,1381,PR,SC,Trans E,2024-05-28,2024-05-28,1,291.57,entregue
1382,1382,PE,SP,Trans C,2024-02-03,2024-02-08,4,302.78,entregue
1383,1383,DF,RS,Trans B,2024-01-30,2024-02-01,3,289.67,entregue
1384,1384,PR,PE,Trans C,2024-04-02,2024-04-10,6,337.43,cancelado
1385,1385,GO,BA,Trans C,2024-03-21,2024-03-25,5,212.53,entregue
1386,1386,RS,GO,Trans D,2024-02-08,2024-02-16,7,347.39,entregue
1387,1387,GO,PR,Trans D,2024-02-18,2024-02-18,1,156.92,entregue
1388,1388,SC,PR,Trans D,2024-02-11,2024-02-19,3,128.73,atraso
1389,1389,RJ,SC,Trans D,2024-04-23,2024-04-25,1,315.56,entregue
1390,1390,BA,PE,Trans D,2024-01-29,2024-02-05,4,131.93,atraso
1391,1391,SP,PR,Trans A,2024-08-10,2024-08-11,2,394.97,entregue
1392,1392,SC,SP,Trans C,2024-08-16,2024-08-20,5,325.09,entregue
1393,1393,BA,DF,Trans A,2024-07-15,2024-07-20,5,466.57,entregue
1394,1394,RJ,BA,Trans B,2024-05-07,2024-05-14,7,90.9,entregue
1395,1395,SC,PR,Trans A,2024-04-05,2024-04-08,4,431.53,entregue
1396,1396,RJ,SC,Trans B,2024-01-21,2024-01-23,1,357.01,entregue
1397,1397,PE,MG,Trans D,2024-03-09,2024-03-14,6,218.36,entregue
1398,1398,MG,DF,Trans A,2024-06-08,2024-06-16,6,168.77,em trânsito
1399,1399,GO,SP,Trans A,2024-06-13,2024-06-19,7,392.4,entregue
1400,1400,BA,GO,Trans E,2024-04-07,2024-04-12,5,154.76,entregue
1401,1401,DF,RS,Trans D,2024-01-06,2024-01-10,1,243.17,atraso
1402,1402,PE,SC,Trans D,2024-06-14,2024-06-20,3,130.65,atraso
1403,1403,BA,DF,Trans D,2024-04-20,2024-05-01,7,459.57,atraso
1404,1404,SP,BA,Trans E,2024-04-01,2024-04-03,2,295.31,entregue
1405,1405,BA,DF,Trans D,2024-08-14,2024-08-18,4,316.48,entregue
1406,1406,SC,PE,Trans D,2024-07-12,2024-07-13,1,337.82,entregue
1407,1407,RJ,SP,Trans D,2024-04-19,2024-04-26,6,223.53,entregue
1408,1408,MG,PR,Trans D,2024-02-27,2024-03-05,6,145.13,entregue
1409,1409,MG,PR,Trans D,2024-06-10,2024-06-14,5,202.1,entregue
1410,1410,DF,PE,Trans D,2024-08-20,2024-08-25,1,142.41,atraso
1411,1411,GO,SC,Trans B,2024-08-19,2024-08-24,6,299.7,entregue
1412,1412,PE,RJ,Trans C,2024-01-13,2024-01-17,5,295.63,entregue
1413,1413,RS,SP,Trans E,2024-04-15,2024-04-20,4,382.53,entregue
1414,1414,PR,MG,Trans C,2024-03-06,2024-03-10,3,86.83,entregue
1415,1415,DF,PE,Trans D,2024-07-20,2024-07-22,2,99.01,entregue
1416,1416,SC,MG,Trans D,2024-03-17,2024-03-24,6,271.1,entregue
1417,1417,BA,SP,Trans D,2024-07-25,2024-07-29,5,168.65,entregue
1418,1418,SC,PR,Trans A,2024-06-03,2024-06-10,6,124.66,entregue
1419,1419,MG,PE,Trans E,2024-01-02,2024-01-02,1,152.13,entregue
1420,1420,RJ,SP,Trans D,2024-06-26,2024-07-01,4,485.64,entregue
1421,1421,BA,MG,Trans E,2024-05-04,2024-05-11,6,231.51,entregue
1422,1422,SC,RS,Trans D,2024-03-18,2024-03-24,7,85.83,entregue
1423,1423,DF,RJ,Trans A,2024-01-05,2024-01-11,7,440.79,entregue
1424,1424,MG,PR,Trans B,2024-06-15,2024-06-18,4,263.03,entregue
1425,1425,SC,RJ,Trans E,2024-01-23,2024-01-25,2,142.23,entregue
1426,1426,MG,SP,Trans D,2024-01-30,2024-01-30,1,390.29,entregue
1427,1427,DF,RJ,Trans D,2024-04-30,2024-05-04,4,325.8,entregue
1428,1428,BA,SP,Trans B,2024-05-25,2024-06-02,3,101.39,atraso
1429,1429,PR,BA,Trans A,2024-06-10,2024-06-16,1,491.38,atraso
1430,1430,PE,RJ,Trans D,2024-05-28,2024-06-04,6,499.59,entregue
1431,1431,RS,RJ,Trans A,2024-04-12,2024-04-17,4,384.34,entregue
1432,1432,GO,SC,Trans D,2024-07-01,2024-07-02,2,257.24,entregue
1433,1433,MG,PE,Trans C,2024-01-17,2024-01-23,5,255.2,entregue
1434,1434,PE,RJ,Trans D,2024-05-06,2024-05-08,1,225.64,entregue
1435,1435,DF,RJ,Trans D,2024-02-11,2024-02-11,1,277.08,entregue
1436,1436,SC,PE,Trans D,2024-05-09,2024-05-12,2,222.44,entregue
1437,1437,SC,DF,Trans E,2024-08-03,2024-08-15,7,135.09,atraso
1438,1438,RJ,RS,Trans C,2024-07-01,2024-07-07,6,429.89,entregue
1439,1439,MG,RS,Trans C,2024-04-30,2024-05-10,7,341.17,atraso
1440,1440,RJ,PR,Trans C,2024-07-10,2024-07-16,6,134.22,entregue
1441,1441,BA,RJ,Trans B,2024-06-04,2024-06-06,2,476.08,entregue
1442,1442,BA,SP,Trans D,2024-03-01,2024-03-03,3,499.69,entregue
1443,1443,SC,PE,Trans C,2024-04-01,2024-04-03,3,427.74,entregue
1444,1444,MG,RJ,Trans E,2024-07-25,2024-07-26,1,127.87,entregue
1445,1445,MG,DF,Trans B,2024-05-23,2024-05-24,1,497.34,entregue
1446,1446,BA,SC,Trans C,2024-01-12,2024-01-23,7,456.45,atraso
1447,1447,RJ,PE,Trans E,2024-06-20,2024-06-24,5,469.19,entregue
1448,1448,PE,RJ,Trans D,2024-04-27,2024-05-05,7,408.29,em trânsito
1449,1449,SC,BA,Trans E,2024-08-07,2024-08-17,7,293.07,em trânsito
1450,1450,MG,PE,Trans B,2024-01-31,2024-02-10,6,145.95,atraso
1451,1451,SC,PR,Trans C,2024-04-23,2024-05-04,6,387.67,atraso
1452,1452,PR,RJ,Trans A,2024-06-14,2024-06-15,2,131.65,entregue
1453,1453,RJ,BA,Trans B,2024-04-16,2024-04-22,4,183.03,atraso
1454,1454,MG,PR,Trans D,2024-03-14,2024-03-16,3,191.73,entregue
1455,1455,RS,SP,Trans D,2024-06-10,2024-06-12,3,396.35,entregue
1456,1456,GO,DF,Trans E,2024-07-20,2024-07-24,4,253.63,entregue
1457,1457,RJ,PR,Trans D,2024-08-06,2024-08-11,4,231.95,entregue
1458,1458,GO,PR,Trans A,2024-02-07,2024-02-13,4,115.61,atraso
1459,1459,SP,SC,Trans C,2024-07-16,2024-07-19,4,245.17,entregue
1460,1460,DF,PE,Trans A,2024-08-24,2024-08-31,6,104.28,entregue
1461,1461,PE,PR,Trans E,2024-04-17,2024-04-21,3,374.33,entregue
1462,1462,DF,BA,Trans C,2024-07-09,2024-07-15,6,83.32,entregue
1463,1463,RJ,SP,Trans C,2024-06-05,2024-06-13,5,267.4,cancelado
1464,1464,GO,RJ,Trans B,2024-06-08,2024-06-18,5,372.94,atraso
1465,1465,MG,GO,Trans D,2024-02-20,2024-02-29,7,95.53,atraso
1466,1466,SC,RS,Trans C,2024-07-04,2024-07-11,4,298.6,atraso
1467,1467,GO,PE,Trans E,2024-02-24,2024-02-28,3,211.15,entregue
1468,1468,GO,RJ,Trans C,2024-06-11,2024-06-17,7,453.93,entregue
1469,1469,PR,SC,Trans E,2024-03-07,2024-03-12,5,385.13,entregue
1470,1470,BA,GO,Trans E,2024-07-06,2024-07-07,1,189.1,entregue
1471,1471,BA,SP,Trans E,2024-02-01,2024-02-05,3,475.36,entregue
1472,1472,GO,MG,Trans D,2024-05-26,2024-06-03,3,222.37,atraso
1473,1473,GO,PR,Trans B,2024-07-09,2024-07-19,7,227.14,em trânsito
1474,1474,SC,DF,Trans C,2024-07-19,2024-07-28,6,380.03,atraso
1475,1475,BA,PE,Trans E,2024-03-04,2024-03-11,6,324.59,entregue
1476,1476,SC,SP,Trans C,2024-01-26,2024-01-30,4,427.94,entregue
1477,1477,RS,SP,Trans A,2024-01-16,2024-01-16,1,280.03,entregue
1478,1478,RS,PR,Trans D,2024-04-04,2024-04-05,1,327.06,entregue
1479,1479,SP,RJ,Trans E,2024-04-11,2024-04-23,7,347.31,atraso
1480,1480,PE,GO,Trans D,2024-08-26,2024-09-04,6,426.0,cancelado
1481,1481,MG,GO,Trans B,2024-02-02,2024-02-07,5,134.34,entregue
1482,1482,SC,DF,Trans E,2024-05-15,2024-05-21,7,271.28,entregue
1483,1483,BA,MG,Trans A,2024-02-10,2024-02-18,6,332.67,em trânsito
1484,1484,SP,MG,Trans D,2024-01-31,2024-02-01,1,96.92,entregue
1485,1485,SC,DF,Trans B,2024-04-05,2024-04-06,1,207.37,entregue
1486,1486,SC,MG,Trans D,2024-07-21,2024-07-23,1,257.14,entregue
1487,1487,PR,RS,Trans C,2024-02-25,2024-02-29,3,285.29,entregue
1488,1488,RS,MG,Trans A,2024-03-30,2024-04-03,5,255.38,entregue
1489,1489,GO,PE,Trans E,2024-05-24,2024-05-27,3,408.17,entregue
1490,1490,RJ,DF,Trans D,2024-07-03,2024-07-13,7,400.02,atraso
1491,1491,SC,PE,Trans E,2024-04-27,2024-05-08,6,142.57,atraso
1492,1492,PE,DF,Trans C,2024-07-23,2024-07-25,1,252.04,entregue
1493,1493,MG,GO,Trans B,2024-03-27,2024-04-01,4,453.82,entregue
1494,1494,GO,RJ,Trans C,2024-01-23,2024-01-31,6,320.24,atraso
1495,1495,DF,PE,Trans C,2024-06-14,2024-06-20,5,115.76,entregue
1496,1496,SP,DF,Trans E,2024-05-27,2024-06-04,5,395.23,atraso
1497,1497,PR,SP,Trans E,2024-01-31,2024-02-02,1,155.49,entregue
1498,1498,GO,RS,Trans A,2024-07-20,2024-07-24,3,432.35,entregue
1499,1499,GO,PE,Trans E,2024-01-22,2024-01-30,4,248.76,atraso
1500,1500,SC,MG,Trans A,2024-08-08,2024-08-14,4,155.81,cancelado
1501,1501,DF,RJ,Trans A,2024-05-15,2024-05-22,7,118.23,entregue
1502,1502,SP,PR,Trans A,2024-02-13,2024-02-17,5,187.33,entregue
1503,1503,SP,RS,Trans A,2024-03-19,2024-03-24,2,104.74,em trânsito
1504,1504,PE,RJ,Trans C,2024-01-07,2024-01-13,2,243.77,atraso
1505,1505,MG,SP,Trans C,2024-04-15,2024-04-21,2,237.72,atraso
1506,1506,SC,MG,Trans A,2024-02-21,2024-02-23,1,326.13,entregue
1507,1507,PR,SP,Trans D,2024-07-11,2024-07-15,5,193.1,entregue
1508,1508,BA,MG,Trans C,2024-05-21,2024-05-25,4,92.14,entregue
1509,1509,PR,GO,Trans B,2024-03-09,2024-03-11,1,363.54,entregue
1510,1510,SC,RS,Trans B,2024-05-22,2024-05-28,7,207.94,entregue
1511,1511,PR,SP,Trans D,2024-01-22,2024-01-29,4,408.81,atraso
1512,1512,PR,SP,Trans B,2024-05-18,2024-05-22,3,483.77,cancelado
1513,1513,MG,BA,Trans E,2024-01-11,2024-01-15,4,483.67,entregue
1514,1514,RS,SC,Trans E,2024-06-16,2024-06-20,3,472.07,em trânsito
1515,1515,RJ,GO,Trans D,2024-06-02,2024-06-06,3,239.66,entregue
1516,1516,SC,SP,Trans C,2024-06-10,2024-06-18,7,198.15,entregue
1517,1517,SP,BA,Trans B,2024-05-16,2024-05-22,6,117.68,entregue
1518,1518,RJ,MG,Trans A,2024-02-05,2024-02-16,7,448.88,atraso
1519,1519,DF,RJ,Trans B,2024-05-09,2024-05-16,5,346.77,cancelado
1520,1520,RS,RJ,Trans D,2024-03-03,2024-03-06,3,223.48,entregue
1521,1521,MG,BA,Trans D,2024-03-25,2024-03-31,5,136.16,entregue
1522,1522,RS,GO,Trans A,2024-05-01,2024-05-05,5,362.54,entregue
1523,1523,BA,RJ,Trans D,2024-08-17,2024-08-22,5,400.24,entregue
1524,1524,PE,DF,Trans E,2024-07-20,2024-07-23,1,306.23,atraso
1525,1525,SP,GO,Trans D,2024-02-01,2024-02-07,6,427.54,entregue
1526,1526,RJ,MG,Trans C,2024-02-15,2024-02-21,4,132.4,atraso
1527,1527,RJ,RS,Trans C,2024-04-23,2024-04-26,2,88.31,entregue
1528,1528,MG,SC,Trans C,2024-08-23,2024-09-01,6,117.79,atraso
1529,1529,PR,PE,Trans E,2024-03-18,2024-03-27,6,178.39,atraso
1530,1530,BA,PE,Trans D,2024-01-10,2024-01-14,3,376.93,entregue
1531,1531,RJ,MG,Trans B,2024-02-20,2024-02-24,1,126.6,cancelado
1532,1532,PR,MG,Trans C,2024-05-08,2024-05-14,5,161.38,entregue
1533,1533,GO,RS,Trans E,2024-06-23,2024-06-28,6,107.45,entregue
1534,1534,RJ,BA,Trans B,2024-01-17,2024-01-24,6,439.3,entregue
1535,1535,BA,DF,Trans E,2024-07-19,2024-07-26,6,89.71,entregue
1536,1536,RS,SP,Trans E,2024-03-05,2024-03-10,5,80.82,entregue
1537,1537,SP,DF,Trans D,2024-06-21,2024-06-28,6,261.67,cancelado
1538,1538,DF,PE,Trans D,2024-02-01,2024-02-04,3,288.14,entregue
1539,1539,DF,MG,Trans E,2024-01-12,2024-01-22,7,99.73,atraso
1540,1540,GO,PE,Trans D,2024-04-24,2024-04-29,5,161.74,entregue
1541,1541,SP,GO,Trans A,2024-07-25,2024-07-31,5,174.76,entregue
1542,1542,MG,GO,Trans D,2024-08-22,2024-08-22,1,218.27,entregue
1543,1543,SP,RJ,Trans A,2024-06-09,2024-06-15,6,261.42,entregue
1544,1544,SC,DF,Trans A,2024-07-23,2024-07-28,5,433.01,entregue
1545,1545,PE,SP,Trans B,2024-05-01,2024-05-02,1,429.66,entregue
1546,1546,BA,GO,Trans C,2024-07-22,2024-07-26,5,405.81,entregue
1547,1547,RJ,DF,Trans E,2024-07-14,2024-07-18,4,323.15,entregue
1548,1548,SC,MG,Trans A,2024-08-22,2024-08-23,1,453.84,entregue
1549,1549,GO,SP,Trans A,2024-02-02,2024-02-09,7,103.01,entregue
1550,1550,MG,BA,Trans E,2024-04-20,2024-04-27,6,103.43,entregue
1551,1551,DF,GO,Trans A,2024-08-05,2024-08-07,3,339.27,entregue
1552,1552,PR,GO,Trans D,2024-08-09,2024-08-12,2,342.08,entregue
1553,1553,PE,BA,Trans D,2024-04-28,2024-05-04,4,222.64,atraso
1554,1554,MG,RJ,Trans A,2024-05-12,2024-05-15,4,125.36,entregue
1555,1555,GO,RS,Trans A,2024-07-01,2024-07-05,5,459.84,entregue
1556,1556,MG,SC,Trans B,2024-05-10,2024-05-16,6,282.19,entregue
1557,1557,SC,GO,Trans E,2024-02-17,2024-02-20,4,105.41,entregue
1558,1558,MG,PR,Trans C,2024-04-21,2024-04-27,5,396.84,entregue
1559,1559,MG,PR,Trans C,2024-08-14,2024-08-18,5,141.91,entregue
1560,1560,RS,DF,Trans C,2024-03-28,2024-04-01,5,297.43,entregue
1561,1561,MG,PE,Trans B,2024-03-01,2024-03-03,1,440.65,entregue
1562,1562,GO,PR,Trans D,2024-02-20,2024-02-26,3,409.81,em trânsito
1563,1563,PE,BA,Trans C,2024-06-19,2024-06-22,2,492.41,entregue
1564,1564,PE,RJ,Trans E,2024-03-25,2024-04-04,6,338.76,atraso
1565,1565,RS,MG,Trans D,2024-02-11,2024-02-13,3,288.29,entregue
1566,1566,PE,RS,Trans A,2024-02-27,2024-03-04,6,342.05,entregue
1567,1567,PE,GO,Trans B,2024-07-07,2024-07-15,4,419.05,atraso
1568,1568,PE,SC,Trans D,2024-04-12,2024-04-13,2,232.38,entregue
1569,1569,SP,BA,Trans A,2024-01-08,2024-01-10,3,202.04,entregue
1570,1570,GO,SC,Trans B,2024-05-29,2024-06-06,6,489.63,em trânsito
1571,1571,DF,SC,Trans B,2024-03-13,2024-03-15,2,381.91,entregue
1572,1572,RJ,SP,Trans C,2024-05-21,2024-05-27,7,89.03,entregue
1573,1573,RS,DF,Trans C,2024-01-06,2024-01-10,1,239.15,atraso
1574,1574,RJ,SC,Trans A,2024-08-27,2024-08-30,3,180.86,entregue
1575,1575,RS,DF,Trans C,2024-02-13,2024-02-22,6,448.92,cancelado
1576,1576,DF,BA,Trans A,2024-02-06,2024-02-10,1,413.86,atraso
1577,1577,MG,DF,Trans B,2024-04-06,2024-04-11,5,331.81,entregue
1578,1578,MG,PE,Trans B,2024-07-14,2024-07-14,1,438.86,entregue
1579,1579,MG,SP,Trans C,2024-02-08,2024-02-14,7,344.37,entregue
1580,1580,MG,SC,Trans C,2024-02-02,2024-02-14,7,167.88,atraso
1581,1581,SC,RJ,Trans A,2024-04-30,2024-05-09,7,150.32,atraso
1582,1582,SC,GO,Trans D,2024-08-13,2024-08-21,7,237.19,entregue
1583,1583,GO,RJ,Trans E,2024-02-15,2024-02-19,4,300.7,entregue
1584,1584,GO,RJ,Trans D,2024-05-06,2024-05-13,6,248.4,entregue
1585,1585,SP,PE,Trans E,2024-01-10,2024-01-15,6,269.87,entregue
1586,1586,PE,RS,Trans B,2024-02-25,2024-02-29,4,319.98,entregue
1587,1587,SP,MG,Trans C,2024-05-20,2024-05-22,3,203.92,entregue
1588,1588,PE,RJ,Trans E,2024-02-28,2024-03-02,3,295.15,entregue
1589,1589,DF,RJ,Trans C,2024-04-25,2024-04-29,4,234.36,entregue
1590,1590,MG,PR,Trans D,2024-03-10,2024-03-12,3,265.51,entregue
1591,1591,GO,SC,Trans C,2024-01-20,2024-01-25,6,203.7,entregue
1592,1592,SP,GO,Trans E,2024-05-19,2024-05-24,5,469.17,entregue
1593,1593,SP,PE,Trans A,2024-01-19,2024-01-21,1,164.13,entregue
1594,1594,PE,SC,Trans B,2024-03-25,2024-04-01,6,422.54,entregue
1595,1595,PR,RS,Trans C,2024-06-29,2024-06-30,2,499.33,entregue
1596,1596,BA,GO,Trans E,2024-01-03,2024-01-10,3,425.37,atraso
1597,1597,RS,DF,Trans D,2024-07-29,2024-08-03,4,84.99,entregue
1598,1598,RJ,MG,Trans E,2024-02-08,2024-02-18,7,175.31,atraso
1599,1599,MG,DF,Trans B,2024-02-29,2024-03-05,4,398.2,entregue
1600,1600,BA,PE,Trans D,2024-07-21,2024-07-23,3,260.09,entregue
1601,1601,PE,BA,Trans D,2024-04-22,2024-04-25,2,92.64,entregue
1602,1602,PR,SP,Trans B,2024-08-11,2024-08-17,5,84.07,entregue
1603,1603,DF,MG,Trans C,2024-02-27,2024-03-02,3,396.1,entregue
1604,1604,RS,PE,Trans E,2024-03-24,2024-03-28,3,409.85,entregue
1605,1605,DF,MG,Trans B,2024-03-25,2024-03-28,2,463.78,entregue
1606,1606,BA,RJ,Trans E,2024-04-10,2024-04-18,7,106.76,cancelado
1607,1607,PE,MG,Trans D,2024-05-01,2024-05-04,2,484.01,entregue
1608,1608,GO,SP,Trans C,2024-02-13,2024-02-15,1,154.61,entregue
1609,1609,PE,BA,Trans E,2024-01-07,2024-01-10,4,462.77,entregue
1610,1610,SC,PR,Trans D,2024-02-22,2024-02-26,3,300.25,entregue
1611,1611,PE,RJ,Trans D,2024-04-04,2024-04-04,1,217.24,entregue
1612,1612,SC,GO,Trans D,2024-02-10,2024-02-15,4,280.87,cancelado
1613,1613,DF,GO,Trans A,2024-08-19,2024-08-26,4,445.59,atraso
1614,1614,SC,MG,Trans C,2024-07-28,2024-08-06,4,146.69,atraso
1615,1615,PE,DF,Trans E,2024-05-30,2024-06-03,3,367.63,entregue
1616,1616,PR,SC,Trans C,2024-01-02,2024-01-06,2,426.32,em trânsito
1617,1617,RS,SC,Trans E,2024-03-04,2024-03-12,7,449.28,entregue
1618,1618,MG,SP,Trans D,2024-05-27,2024-05-30,4,200.92,entregue
1619,1619,PR,MG,Trans D,2024-06-28,2024-07-05,3,244.26,atraso
1620,1620,RJ,RS,Trans B,2024-03-04,2024-03-09,4,387.96,entregue
1621,1621,SP,GO,Trans D,2024-08-21,2024-08-26,4,318.82,entregue
1622,1622,GO,SP,Trans D,2024-01-12,2024-01-17,6,194.99,entregue
1623,1623,RS,DF,Trans E,2024-06-19,2024-06-25,3,461.67,em trânsito
1624,1624,MG,PE,Trans D,2024-05-21,2024-05-28,7,112.14,entregue
1625,1625,MG,PE,Trans A,2024-07-15,2024-07-25,5,269.39,atraso
1626,1626,RS,SC,Trans C,2024-05-09,2024-05-10,2,110.74,entregue
1627,1627,PR,PE,Trans D,2024-03-28,2024-04-04,4,246.6,atraso
1628,1628,DF,BA,Trans A,2024-01-30,2024-02-05,3,217.39,atraso
1629,1629,SC,RS,Trans D,2024-04-28,2024-05-03,4,355.95,entregue
1630,1630,PE,BA,Trans D,2024-04-30,2024-05-05,2,151.65,atraso
1631,1631,DF,SC,Trans A,2024-01-26,2024-01-30,5,304.55,entregue
1632,1632,GO,MG,Trans D,2024-01-20,2024-01-21,2,364.5,entregue
1633,1633,RS,DF,Trans B,2024-04-01,2024-04-06,4,94.47,entregue
1634,1634,PE,GO,Trans E,2024-04-23,2024-04-26,2,420.83,entregue
1635,1635,PE,SC,Trans A,2024-06-25,2024-06-28,4,331.25,entregue
1636,1636,BA,RJ,Trans A,2024-04-06,2024-04-16,7,237.35,atraso
1637,1637,BA,PR,Trans B,2024-01-24,2024-01-25,2,495.5,entregue
1638,1638,BA,SP,Trans C,2024-02-19,2024-02-25,7,172.64,entregue
1639,1639,PE,RS,Trans A,2024-08-01,2024-08-11,7,384.08,atraso
1640,1640,RJ,BA,Trans A,2024-05-11,2024-05-15,4,215.53,entregue
1641,1641,PE,GO,Trans B,2024-02-23,2024-03-01,5,130.74,cancelado
1642,1642,PE,SP,Trans B,2024-04-01,2024-04-01,1,248.9,entregue
1643,1643,SC,RS,Trans C,2024-04-09,2024-04-09,1,107.73,entregue
1644,1644,RJ,BA,Trans C,2024-06-08,2024-06-13,6,451.89,entregue
1645,1645,DF,SP,Trans D,2024-07-15,2024-07-17,3,379.26,entregue
1646,1646,MG,PE,Trans E,2024-03-05,2024-03-10,2,492.19,cancelado
1647,1647,GO,RS,Trans D,2024-08-24,2024-09-02,6,219.46,em trânsito
1648,1648,SC,BA,Trans C,2024-06-19,2024-06-26,7,87.41,entregue
1649,1649,PR,RJ,Trans E,2024-04-07,2024-04-12,4,177.62,entregue
1650,1650,PR,RJ,Trans E,2024-01-04,2024-01-11,6,398.76,entregue
1651,1651,BA,MG,Trans A,2024-03-01,2024-03-07,3,340.3,atraso
1652,1652,BA,MG,Trans A,2024-04-05,2024-04-06,2,143.7,entregue
1653,1653,RS,PR,Trans B,2024-01-10,2024-01-17,6,331.19,entregue
1654,1654,MG,BA,Trans D,2024-08-12,2024-08-18,6,213.37,entregue
1655,1655,GO,SP,Trans A,2024-07-21,2024-07-29,5,395.23,cancelado
1656,1656,DF,BA,Trans B,2024-07-06,2024-07-12,7,166.44,entregue
1657,1657,PE,RJ,Trans A,2024-03-04,2024-03-13,6,335.39,atraso
1658,1658,MG,SP,Trans D,2024-03-23,2024-03-29,5,82.54,entregue
1659,1659,RS,SP,Trans D,2024-02-19,2024-02-19,1,474.08,entregue
1660,1660,BA,RJ,Trans B,2024-02-14,2024-02-14,1,179.25,entregue
1661,1661,SP,DF,Trans A,2024-07-04,2024-07-07,4,383.1,entregue
1662,1662,DF,PE,Trans B,2024-02-15,2024-02-19,4,199.85,entregue
1663,1663,GO,PR,Trans D,2024-02-21,2024-02-27,6,113.61,entregue
1664,1664,MG,PR,Trans C,2024-04-06,2024-04-10,4,257.53,entregue
1665,1665,GO,PR,Trans E,2024-04-20,2024-05-01,6,88.32,atraso
1666,1666,DF,MG,Trans D,2024-08-06,2024-08-10,4,329.98,entregue
1667,1667,GO,RJ,Trans B,2024-07-05,2024-07-10,5,274.73,entregue
1668,1668,MG,SC,Trans D,2024-04-06,2024-04-09,3,110.21,entregue
1669,1669,PR,SP,Trans B,2024-04-30,2024-05-05,6,81.76,entregue
1670,1670,RS,GO,Trans E,2024-07-04,2024-07-10,6,468.79,entregue
1671,1671,RS,PR,Trans D,2024-04-05,2024-04-11,6,349.24,entregue
1672,1672,SP,RJ,Trans E,2024-04-14,2024-04-17,1,241.63,atraso
1673,1673,MG,PR,Trans E,2024-02-19,2024-02-25,2,403.93,atraso
1674,1674,RJ,SC,Trans C,2024-06-30,2024-07-06,5,234.64,entregue
1675,1675,RS,PE,Trans A,2024-04-08,2024-04-17,6,181.79,em trânsito
1676,1676,BA,PE,Trans A,2024-04-02,2024-04-10,7,91.87,entregue
1677,1677,SP,MG,Trans B,2024-06-03,2024-06-07,3,141.89,entregue
1678,1678,MG,RJ,Trans B,2024-05-28,2024-06-03,5,129.03,em trânsito
1679,1679,RJ,DF,Trans A,2024-07-01,2024-07-09,6,297.79,em trânsito
1680,1680,RS,SC,Trans B,2024-02-12,2024-02-20,4,370.57,atraso
1681,1681,RS,MG,Trans E,2024-06-17,2024-06-26,5,388.25,atraso
1682,1682,GO,SP,Trans A,2024-06-11,2024-06-12,1,421.98,entregue
1683,1683,GO,RS,Trans C,2024-02-23,2024-03-02,6,82.7,cancelado
1684,1684,PR,SC,Trans B,2024-05-05,2024-05-11,7,404.97,entregue
1685,1685,BA,SC,Trans D,2024-04-16,2024-04-22,5,261.0,entregue
1686,1686,RS,GO,Trans B,2024-02-17,2024-02-23,3,284.32,atraso
